fact,explanation,action,gen_time
"[-0.4943734, 1.0808185, -0.0018660724, 0.014294328, -0.0141204465, 0.008561559, 0.0, 0.0]","[0.041903116, 1.391221, 0.68166864, -0.21261255, -0.030359033, -0.013074944, 0.0, 0.0]",2,11.013003826141357
"[-0.23835726, 0.22053367, 0.083150916, -0.03002305, 0.018686317, 0.002166098, 0.0, 0.0]","[-0.04651766, 1.442198, -0.7567297, 0.16491961, 0.0340862, 0.015444042, 0.0, 0.0]",2,11.316556930541992
"[-0.23835726, 0.22053367, 0.083150916, -0.03002305, 0.018686317, 0.002166098, 0.0, 0.0]","[-0.026039505, 1.4079479, -0.4218661, -0.088409334, 0.021227611, 0.0073099313, 0.0, 0.0]",2,11.316556930541992
"[-0.23835726, 0.22053367, 0.083150916, -0.03002305, 0.018686317, 0.002166098, 0.0, 0.0]","[-0.03157854, 1.4485371, -0.5151294, 0.21207753, 0.023533694, 0.017180929, 0.0, 0.0]",2,11.316556930541992
"[-0.23835726, 0.22053367, 0.083150916, -0.03002305, 0.018686317, 0.002166098, 0.0, 0.0]","[-0.0041485787, 1.4341276, -0.065429986, 0.105575286, -0.00721633, -0.034061432, 0.0, 0.0]",2,11.316556930541992
"[-0.23835726, 0.22053367, 0.083150916, -0.03002305, 0.018686317, 0.002166098, 0.0, 0.0]","[-0.037700273, 1.3442357, -0.61824, -0.531917, 0.038583286, 0.06471312, 0.0, 0.0]",2,11.316556930541992
"[0.015785694, 0.041659936, -0.023431221, -0.042134535, -0.013046358, -0.0005387122, 0.0, 0.0]","[0.040938664, 1.3954891, 0.6617167, -0.18035112, -0.025975373, 0.014243558, 0.0, 0.0]",0,12.347095489501953
"[0.015785694, 0.041659936, -0.023431221, -0.042134535, -0.013046358, -0.0005387122, 0.0, 0.0]","[0.035149477, 1.4050369, 0.5658829, -0.10579599, -0.0205539, 0.030224988, 0.0, 0.0]",0,12.347095489501953
"[0.015785694, 0.041659936, -0.023431221, -0.042134535, -0.013046358, -0.0005387122, 0.0, 0.0]","[0.03149748, 1.4035233, 0.50574654, -0.121234514, -0.009500103, 0.052199613, 0.0, 0.0]",0,12.347095489501953
"[0.015785694, 0.041659936, -0.023431221, -0.042134535, -0.013046358, -0.0005387122, 0.0, 0.0]","[-0.046668053, 1.4746164, -0.7601651, 0.41751826, 0.033811223, 0.015164266, 0.0, 0.0]",0,12.347095489501953
"[0.015785694, 0.041659936, -0.023431221, -0.042134535, -0.013046358, -0.0005387122, 0.0, 0.0]","[0.012725448, 1.3706155, 0.23041773, -0.24428256, -0.00574409, 0.005650322, 0.0, 0.0]",0,12.347095489501953
"[-0.33361015, 1.2315823, 0.037793897, 0.010427761, 0.014047296, 0.06557995, 0.0, 0.0]","[0.009830857, 1.3903375, 0.14589368, -0.1959238, -0.0065404936, 0.03777352, 0.0, 0.0]",3,8.619436979293823
"[-0.33361015, 1.2315823, 0.037793897, 0.010427761, 0.014047296, 0.06557995, 0.0, 0.0]","[0.036735535, 1.3808887, 0.59517074, -0.28866097, -0.031723384, -0.015137946, 0.0, 0.0]",3,8.619436979293823
"[-0.33361015, 1.2315823, 0.037793897, 0.010427761, 0.014047296, 0.06557995, 0.0, 0.0]","[0.04182768, 1.3662157, 0.6820906, -0.3866617, -0.03571006, -0.04434787, 0.0, 0.0]",3,8.619436979293823
"[-0.33361015, 1.2315823, 0.037793897, 0.010427761, 0.014047296, 0.06557995, 0.0, 0.0]","[0.035019588, 1.349606, 0.56894237, -0.43987498, -0.030212332, -0.08462183, 0.0, 0.0]",3,8.619436979293823
"[-0.022116756, 0.21567966, -0.0512289, 0.0026252589, -0.024430668, -0.012370839, 0.0, 0.0]","[0.027190208, 1.3785082, 0.44065085, -0.24832742, -0.013549593, -0.0070268535, 0.0, 0.0]",0,10.4702730178833
"[-0.022116756, 0.21567966, -0.0512289, 0.0026252589, -0.024430668, -0.012370839, 0.0, 0.0]","[0.046065807, 1.4034855, 0.74930745, -0.114537604, -0.036032274, -0.026040118, 0.0, 0.0]",0,10.4702730178833
"[-0.022116756, 0.21567966, -0.0512289, 0.0026252589, -0.024430668, -0.012370839, 0.0, 0.0]","[0.007831192, 1.3699077, 0.13484123, -0.26474863, -0.003109083, -0.006792719, 0.0, 0.0]",0,10.4702730178833
"[-0.022116756, 0.21567966, -0.0512289, 0.0026252589, -0.024430668, -0.012370839, 0.0, 0.0]","[-0.022167588, 1.4182311, -0.35615116, -0.0016599502, 0.019093562, 0.0057035973, 0.0, 0.0]",0,10.4702730178833
"[0.49162054, 1.122683, 0.08751939, -0.5164966, -0.20872985, 0.0031061042, 0.0, 0.0]","[0.027647685, 1.39628, 0.45411077, -0.16394137, -0.02473544, -0.046758942, 0.0, 0.0]",0,11.068904161453247
"[0.49162054, 1.122683, 0.08751939, -0.5164966, -0.20872985, 0.0031061042, 0.0, 0.0]","[0.03956356, 1.3967837, 0.63913524, -0.17049164, -0.02407303, 0.017924882, 0.0, 0.0]",0,11.068904161453247
"[0.49162054, 1.122683, 0.08751939, -0.5164966, -0.20872985, 0.0031061042, 0.0, 0.0]","[0.04053507, 1.3931929, 0.66355586, -0.19769603, -0.034882136, -0.04378535, 0.0, 0.0]",0,11.068904161453247
"[0.49162054, 1.122683, 0.08751939, -0.5164966, -0.20872985, 0.0031061042, 0.0, 0.0]","[-0.046775915, 1.4304838, -0.76164466, 0.07932186, 0.03351645, 0.01613351, 0.0, 0.0]",0,11.068904161453247
"[0.86740077, 0.33721334, 0.5863018, 0.7956229, 0.273494, 0.24141726, 0.0, 0.0]","[-0.020683765, 1.3290329, -0.35588908, -0.629913, 0.027603311, 0.1070266, 0.0, 0.0]",2,10.230191946029663
"[0.86740077, 0.33721334, 0.5863018, 0.7956229, 0.273494, 0.24141726, 0.0, 0.0]","[-0.028953265, 1.3747036, -0.47690696, -0.26812038, 0.021815632, 0.023159165, 0.0, 0.0]",2,10.230191946029663
"[0.86740077, 0.33721334, 0.5863018, 0.7956229, 0.273494, 0.24141726, 0.0, 0.0]","[0.040128518, 1.4112688, 0.6460641, -0.051163908, -0.024802174, 0.025603523, 0.0, 0.0]",2,10.230191946029663
"[0.86740077, 0.33721334, 0.5863018, 0.7956229, 0.273494, 0.24141726, 0.0, 0.0]","[-0.04532671, 1.4410839, -0.7346694, 0.1621616, 0.034794547, 0.016108911, 0.0, 0.0]",2,10.230191946029663
"[0.86740077, 0.33721334, 0.5863018, 0.7956229, 0.273494, 0.24141726, 0.0, 0.0]","[-0.031232929, 1.4652051, -0.5169287, 0.34594277, 0.02158511, 0.037771024, 0.0, 0.0]",2,10.230191946029663
"[-0.43163624, 1.0560172, -0.11181257, -0.007067552, -0.04843891, -0.022470552, 0.0, 0.0]","[0.025149535, 1.3727123, 0.4135006, -0.26868656, -0.030783696, -0.086315826, 0.0, 0.0]",0,11.670163631439209
"[-0.43163624, 1.0560172, -0.11181257, -0.007067552, -0.04843891, -0.022470552, 0.0, 0.0]","[0.008082581, 1.3558214, 0.15352665, -0.37681925, -0.00688219, -0.00583065, 0.0, 0.0]",0,11.670163631439209
"[-0.43163624, 1.0560172, -0.11181257, -0.007067552, -0.04843891, -0.022470552, 0.0, 0.0]","[0.010299778, 1.4211836, 0.14984855, 0.010417884, 0.00017905059, 0.08809651, 0.0, 0.0]",0,11.670163631439209
"[-0.43163624, 1.0560172, -0.11181257, -0.007067552, -0.04843891, -0.022470552, 0.0, 0.0]","[-0.007384205, 1.4572859, -0.12033258, 0.2812, 0.0023144025, 0.00361404, 0.0, 0.0]",0,11.670163631439209
"[-0.06381579, 1.386231, -0.14257622, -0.18352409, -0.024890104, 0.0898139, 0.0, 0.0]","[0.02733698, 1.3498472, 0.44750863, -0.4515404, -0.032368183, -0.09458887, 0.0, 0.0]",3,9.086773157119751
"[-0.06381579, 1.386231, -0.14257622, -0.18352409, -0.024890104, 0.0898139, 0.0, 0.0]","[0.023548985, 1.3679576, 0.39626157, -0.26929563, -0.011878974, -0.028891763, 0.0, 0.0]",3,9.086773157119751
"[-0.06381579, 1.386231, -0.14257622, -0.18352409, -0.024890104, 0.0898139, 0.0, 0.0]","[0.030596733, 1.3425945, 0.5077633, -0.49159366, -0.021904053, -0.03792798, 0.0, 0.0]",3,9.086773157119751
"[-0.06381579, 1.386231, -0.14257622, -0.18352409, -0.024890104, 0.0898139, 0.0, 0.0]","[0.024973297, 1.3356521, 0.4478994, -0.5177483, -0.026528703, -0.0701159, 0.0, 0.0]",3,9.086773157119751
"[-0.06381579, 1.386231, -0.14257622, -0.18352409, -0.024890104, 0.0898139, 0.0, 0.0]","[0.0085226055, 1.3736374, 0.12909421, -0.31635016, -0.004981305, 0.026982363, 0.0, 0.0]",3,9.086773157119751
"[-0.2828632, 0.25242984, -0.11027224, -0.02009948, -0.0016615555, 0.068292655, 0.0, 0.0]","[0.045820046, 1.371633, 0.74440116, -0.35728925, -0.031250753, -0.005055154, 0.0, 0.0]",0,11.147035360336304
"[-0.2828632, 0.25242984, -0.11027224, -0.02009948, -0.0016615555, 0.068292655, 0.0, 0.0]","[0.015122319, 1.3505709, 0.25783777, -0.41211188, -0.004756963, -0.0014349285, 0.0, 0.0]",0,11.147035360336304
"[-0.2828632, 0.25242984, -0.11027224, -0.02009948, -0.0016615555, 0.068292655, 0.0, 0.0]","[0.011695003, 1.3798082, 0.17911515, -0.25229794, -0.0037806607, 0.032199487, 0.0, 0.0]",0,11.147035360336304
"[-0.2828632, 0.25242984, -0.11027224, -0.02009948, -0.0016615555, 0.068292655, 0.0, 0.0]","[0.010123825, 1.4512355, 0.15218094, 0.23300962, -0.008405417, 0.044240806, 0.0, 0.0]",0,11.147035360336304
"[-0.2828632, 0.25242984, -0.11027224, -0.02009948, -0.0016615555, 0.068292655, 0.0, 0.0]","[-0.012383175, 1.4792056, -0.21633704, 0.46913978, 0.011337629, 0.06813006, 0.0, 0.0]",0,11.147035360336304
"[0.32772142, 1.1844779, 0.1204461, -0.29549783, -0.05123726, 0.14467093, 0.0, 0.0]","[0.04615269, 1.4334685, 0.7526041, 0.122630246, -0.044013362, -0.06381186, 0.0, 0.0]",0,10.390583515167236
"[0.32772142, 1.1844779, 0.1204461, -0.29549783, -0.05123726, 0.14467093, 0.0, 0.0]","[0.045048334, 1.3539563, 0.75296867, -0.4542376, -0.03666217, -0.05942124, 0.0, 0.0]",0,10.390583515167236
"[0.32772142, 1.1844779, 0.1204461, -0.29549783, -0.05123726, 0.14467093, 0.0, 0.0]","[0.019711208, 1.3485533, 0.34959957, -0.38261405, -0.017528309, -0.042643078, 0.0, 0.0]",0,10.390583515167236
"[0.32772142, 1.1844779, 0.1204461, -0.29549783, -0.05123726, 0.14467093, 0.0, 0.0]","[0.039183237, 1.437162, 0.6444287, 0.15545917, -0.035426095, -0.089207634, 0.0, 0.0]",0,10.390583515167236
"[0.14893503, 1.259337, 0.19098474, -0.12892176, 0.042642713, -0.015056988, 0.0, 0.0]","[-0.031196881, 1.3904427, -0.5120594, -0.21776554, 0.022806121, 0.02837443, 0.0, 0.0]",2,11.536331176757812
"[0.14893503, 1.259337, 0.19098474, -0.12892176, 0.042642713, -0.015056988, 0.0, 0.0]","[0.03749304, 1.390212, 0.60315865, -0.21430168, -0.026612498, 0.006224937, 0.0, 0.0]",2,11.536331176757812
"[0.14893503, 1.259337, 0.19098474, -0.12892176, 0.042642713, -0.015056988, 0.0, 0.0]","[-0.042014502, 1.3592927, -0.6881817, -0.44828835, 0.041885916, 0.06202506, 0.0, 0.0]",2,11.536331176757812
"[0.14893503, 1.259337, 0.19098474, -0.12892176, 0.042642713, -0.015056988, 0.0, 0.0]","[-0.04331846, 1.4462799, -0.69997025, 0.20107533, 0.032462493, 0.01074042, 0.0, 0.0]",2,11.536331176757812
"[0.14893503, 1.259337, 0.19098474, -0.12892176, 0.042642713, -0.015056988, 0.0, 0.0]","[-0.043511488, 1.4315087, -0.71699816, 0.09186067, 0.03517302, 0.06218878, 0.0, 0.0]",2,11.536331176757812
"[0.14893503, 1.259337, 0.19098474, -0.12892176, 0.042642713, -0.015056988, 0.0, 0.0]","[-0.010551262, 1.4223282, -0.17750108, 0.017994625, 0.023282887, 0.068175316, 0.0, 0.0]",2,11.536331176757812
"[0.009531975, 0.19131397, -0.0033300319, -0.0036760166, 0.0021877645, 0.0016458208, 0.0, 0.0]","[0.010537624, 1.3772752, 0.16270462, -0.1912503, 0.00089606945, -0.00047210976, 0.0, 0.0]",0,10.669037818908691
"[0.009531975, 0.19131397, -0.0033300319, -0.0036760166, 0.0021877645, 0.0016458208, 0.0, 0.0]","[-0.046661187, 1.4175745, -0.7660978, -0.016084965, 0.043530185, 0.06813677, 0.0, 0.0]",0,10.669037818908691
"[0.009531975, 0.19131397, -0.0033300319, -0.0036760166, 0.0021877645, 0.0016458208, 0.0, 0.0]","[0.035745718, 1.338415, 0.5882155, -0.5728614, -0.03161228, -0.053316463, 0.0, 0.0]",0,10.669037818908691
"[-0.29220852, 0.5959593, 0.05426737, -0.06695173, 0.059615925, 0.08899729, 0.0, 0.0]","[-0.04634037, 1.4466133, -0.76156276, 0.20827821, 0.033511057, 0.034520637, 0.0, 0.0]",2,10.300051212310791
"[-0.29220852, 0.5959593, 0.05426737, -0.06695173, 0.059615925, 0.08899729, 0.0, 0.0]","[-0.03773556, 1.3688905, -0.60661936, -0.32638592, 0.025425911, 0.035006747, 0.0, 0.0]",2,10.300051212310791
"[-0.29220852, 0.5959593, 0.05426737, -0.06695173, 0.059615925, 0.08899729, 0.0, 0.0]","[-0.03542328, 1.4172454, -0.58006936, -0.019261954, 0.024531437, 0.023179468, 0.0, 0.0]",2,10.300051212310791
"[-0.29220852, 0.5959593, 0.05426737, -0.06695173, 0.059615925, 0.08899729, 0.0, 0.0]","[-0.024820805, 1.4006679, -0.4102858, -0.1302469, 0.017228965, 0.013813829, 0.0, 0.0]",2,10.300051212310791
"[0.064498045, 0.37628996, 0.06469469, -6.155907e-05, 0.058739174, 0.0322876, 0.0, 0.0]","[-0.018526841, 1.4295639, -0.3012383, 0.08000687, 0.008238432, -0.014629578, 0.0, 0.0]",2,11.60776138305664
"[0.064498045, 0.37628996, 0.06469469, -6.155907e-05, 0.058739174, 0.0322876, 0.0, 0.0]","[0.04627924, 1.364662, 0.757209, -0.40837678, -0.043702394, -0.0585949, 0.0, 0.0]",2,11.60776138305664
"[0.064498045, 0.37628996, 0.06469469, -6.155907e-05, 0.058739174, 0.0322876, 0.0, 0.0]","[-0.04088516, 1.3980545, -0.66863644, -0.16198379, 0.04051677, 0.05572067, 0.0, 0.0]",2,11.60776138305664
"[0.0017843246, 0.19380398, 0.0552965, -0.005158994, 0.023277303, -0.0074083684, 0.0, 0.0]","[0.014634132, 1.4437925, 0.231655, 0.17685647, 0.0094904555, 0.07440232, 0.0, 0.0]",2,10.482642889022827
"[0.0017843246, 0.19380398, 0.0552965, -0.005158994, 0.023277303, -0.0074083684, 0.0, 0.0]","[-0.039013483, 1.4572141, -0.63052875, 0.2855997, 0.032731473, 0.020047858, 0.0, 0.0]",2,10.482642889022827
"[0.0017843246, 0.19380398, 0.0552965, -0.005158994, 0.023277303, -0.0074083684, 0.0, 0.0]","[-0.046358682, 1.3724396, -0.76317704, -0.35101447, 0.04720131, 0.086463876, 0.0, 0.0]",2,10.482642889022827
"[-0.29391447, 1.1893073, 0.007068685, -0.057622824, -0.0026439785, 0.027070444, 0.0, 0.0]","[0.04234352, 1.3765368, 0.6898219, -0.31202966, -0.029999247, -0.011845851, 0.0, 0.0]",2,11.921587467193604
"[-0.29391447, 1.1893073, 0.007068685, -0.057622824, -0.0026439785, 0.027070444, 0.0, 0.0]","[-0.038459014, 1.4444735, -0.6294185, 0.18244945, 0.03615226, 0.048925005, 0.0, 0.0]",2,11.921587467193604
"[-0.29391447, 1.1893073, 0.007068685, -0.057622824, -0.0026439785, 0.027070444, 0.0, 0.0]","[0.009736061, 1.4598403, 0.15393044, 0.29553837, -0.006577786, 0.016065622, 0.0, 0.0]",2,11.921587467193604
"[-0.5336136, 0.3794637, 0.07727827, -0.06676337, 0.061068334, 0.103690766, 0.0, 0.0]","[-0.046672057, 1.4244574, -0.7606509, 0.034391776, 0.03494368, 0.022931108, 0.0, 0.0]",2,11.604294776916504
"[-0.5336136, 0.3794637, 0.07727827, -0.06676337, 0.061068334, 0.103690766, 0.0, 0.0]","[0.0070381165, 1.4505178, 0.12268056, 0.23807631, -0.00026218864, -0.020560203, 0.0, 0.0]",2,11.604294776916504
"[-0.5336136, 0.3794637, 0.07727827, -0.06676337, 0.061068334, 0.103690766, 0.0, 0.0]","[-0.010599995, 1.4123557, -0.16221102, -0.05543394, 0.0064022243, -0.041190963, 0.0, 0.0]",2,11.604294776916504
"[-0.27820435, 0.17572518, 0.04923648, -0.014605398, 0.00020419198, 0.052538067, 0.0, 0.0]","[0.013995076, 1.3810664, 0.2454, -0.14702758, -0.014894015, -0.041775815, 0.0, 0.0]",3,9.649488925933838
"[-0.27820435, 0.17572518, 0.04923648, -0.014605398, 0.00020419198, 0.052538067, 0.0, 0.0]","[0.021961784, 1.4751194, 0.3519762, 0.41812244, -0.010019578, 0.0242008, 0.0, 0.0]",3,9.649488925933838
"[-0.27820435, 0.17572518, 0.04923648, -0.014605398, 0.00020419198, 0.052538067, 0.0, 0.0]","[0.038731575, 1.4121597, 0.6251817, -0.024583545, -0.03678145, -0.060021944, 0.0, 0.0]",3,9.649488925933838
"[-0.27820435, 0.17572518, 0.04923648, -0.014605398, 0.00020419198, 0.052538067, 0.0, 0.0]","[0.033852577, 1.476882, 0.55854565, 0.4316484, -0.04048404, -0.09557824, 0.0, 0.0]",3,9.649488925933838
"[-0.27820435, 0.17572518, 0.04923648, -0.014605398, 0.00020419198, 0.052538067, 0.0, 0.0]","[-0.0035743713, 1.3611046, -0.07095933, -0.4007856, 0.025831565, 0.12615913, 0.0, 0.0]",3,9.649488925933838
"[-0.086760424, 1.441869, -0.27399185, -0.29483974, 0.008556975, 0.021801101, 0.0, 0.0]","[-0.03788843, 1.3392512, -0.61420876, -0.59695745, 0.03335251, 0.018671762, 0.0, 0.0]",2,11.373712062835693
"[-0.086760424, 1.441869, -0.27399185, -0.29483974, 0.008556975, 0.021801101, 0.0, 0.0]","[-0.014754581, 1.380016, -0.2541677, -0.29482147, 0.021403847, 0.08960827, 0.0, 0.0]",2,11.373712062835693
"[-0.086760424, 1.441869, -0.27399185, -0.29483974, 0.008556975, 0.021801101, 0.0, 0.0]","[-0.003448677, 1.4703721, -0.050665032, 0.37420374, -0.0011937927, -0.030518193, 0.0, 0.0]",2,11.373712062835693
"[0.052484415, 0.7392225, -0.006205113, 0.017374855, -7.993629e-05, 0.016018385, 0.0, 0.0]","[0.015955735, 1.3659804, 0.2813513, -0.29898837, -0.026934555, -0.08894723, 0.0, 0.0]",0,11.55669093132019
"[0.052484415, 0.7392225, -0.006205113, 0.017374855, -7.993629e-05, 0.016018385, 0.0, 0.0]","[0.042925548, 1.3480197, 0.71202916, -0.4661949, -0.028144065, -0.034297924, 0.0, 0.0]",0,11.55669093132019
"[0.052484415, 0.7392225, -0.006205113, 0.017374855, -7.993629e-05, 0.016018385, 0.0, 0.0]","[0.04105444, 1.3707292, 0.6923686, -0.31602463, -0.029571481, -0.030126747, 0.0, 0.0]",0,11.55669093132019
"[-0.40689954, 1.1843698, -0.9436329, 0.29962274, 0.046085045, -0.03134531, 0.0, 0.0]","[0.037938498, 1.4131949, 0.6157783, -0.043084998, -0.022489259, 0.013989553, 0.0, 0.0]",2,10.8368661403656
"[-0.40689954, 1.1843698, -0.9436329, 0.29962274, 0.046085045, -0.03134531, 0.0, 0.0]","[0.031214809, 1.4324464, 0.5203736, 0.09334236, -0.02561971, -0.06807695, 0.0, 0.0]",2,10.8368661403656
"[-0.40689954, 1.1843698, -0.9436329, 0.29962274, 0.046085045, -0.03134531, 0.0, 0.0]","[-0.011967659, 1.4670048, -0.19721149, 0.35442, 0.010051417, 0.02406726, 0.0, 0.0]",2,10.8368661403656
"[-0.40689954, 1.1843698, -0.9436329, 0.29962274, 0.046085045, -0.03134531, 0.0, 0.0]","[-0.035850905, 1.447515, -0.5865026, 0.21394466, 0.024679007, 0.015122406, 0.0, 0.0]",2,10.8368661403656
"[-0.40689954, 1.1843698, -0.9436329, 0.29962274, 0.046085045, -0.03134531, 0.0, 0.0]","[-0.015106296, 1.4631943, -0.25921258, 0.34311005, 0.017709944, 0.06969016, 0.0, 0.0]",2,10.8368661403656
"[-0.15234861, 1.177562, 0.027750319, -0.039072726, -0.01344975, 0.094680145, 0.0, 0.0]","[0.03409319, 1.398988, 0.56398875, -0.13442744, -0.023592329, -0.010967522, 0.0, 0.0]",3,10.185612678527832
"[-0.15234861, 1.177562, 0.027750319, -0.039072726, -0.01344975, 0.094680145, 0.0, 0.0]","[0.014642906, 1.3513219, 0.25312164, -0.4117135, -0.018113112, -0.055711992, 0.0, 0.0]",3,10.185612678527832
"[-0.15234861, 1.177562, 0.027750319, -0.039072726, -0.01344975, 0.094680145, 0.0, 0.0]","[0.0005993843, 1.414585, 0.0044667413, -0.021851249, 0.001478233, -0.005102181, 0.0, 0.0]",3,10.185612678527832
"[-0.15234861, 1.177562, 0.027750319, -0.039072726, -0.01344975, 0.094680145, 0.0, 0.0]","[0.042075444, 1.4704285, 0.6964252, 0.37409505, -0.025446573, -0.047676466, 0.0, 0.0]",3,10.185612678527832
"[-0.06242504, 1.088587, -0.105342664, -0.13077967, -0.021030266, 0.017434614, 0.0, 0.0]","[0.041356944, 1.4452864, 0.6789371, 0.19904952, -0.038503017, -0.065444395, 0.0, 0.0]",2,11.623242855072021
"[-0.06242504, 1.088587, -0.105342664, -0.13077967, -0.021030266, 0.017434614, 0.0, 0.0]","[-0.038552664, 1.4198298, -0.6271876, 0.00039163046, 0.03140495, 0.021045063, 0.0, 0.0]",2,11.623242855072021
"[-0.06242504, 1.088587, -0.105342664, -0.13077967, -0.021030266, 0.017434614, 0.0, 0.0]","[-0.0037587166, 1.414773, -0.035730515, -0.038753077, -0.017193316, -0.15362623, 0.0, 0.0]",2,11.623242855072021
"[-0.02631111, 0.14784144, -0.04191688, -0.01839498, -0.08928104, 0.063388385, 0.0, 0.0]","[0.009378051, 1.3448062, 0.15219158, -0.43653548, -0.0005063934, 0.0025595515, 0.0, 0.0]",0,11.087181091308594
"[-0.02631111, 0.14784144, -0.04191688, -0.01839498, -0.08928104, 0.063388385, 0.0, 0.0]","[0.018280506, 1.3907115, 0.30608103, -0.11986252, -0.012537762, -0.030057412, 0.0, 0.0]",0,11.087181091308594
"[-0.02631111, 0.14784144, -0.04191688, -0.01839498, -0.08928104, 0.063388385, 0.0, 0.0]","[0.017246246, 1.3752375, 0.30166024, -0.24282584, -0.016256595, -0.0438343, 0.0, 0.0]",0,11.087181091308594
"[-0.02631111, 0.14784144, -0.04191688, -0.01839498, -0.08928104, 0.063388385, 0.0, 0.0]","[0.0036380768, 1.3721972, 0.054425616, -0.25767368, -0.005285853, -0.025211925, 0.0, 0.0]",0,11.087181091308594
"[-0.02631111, 0.14784144, -0.04191688, -0.01839498, -0.08928104, 0.063388385, 0.0, 0.0]","[0.007675362, 1.3887267, 0.122224316, -0.22053395, 0.0032553782, 0.05343185, 0.0, 0.0]",0,11.087181091308594
"[-0.41775927, 1.1571492, -0.0049159825, 0.024152283, 0.0006119376, -0.0023346036, 0.0, 0.0]","[0.0156703, 1.3930694, 0.24953718, -0.16637042, -0.00036047085, 0.023436805, 0.0, 0.0]",0,10.238745212554932
"[-0.41775927, 1.1571492, -0.0049159825, 0.024152283, 0.0006119376, -0.0023346036, 0.0, 0.0]","[0.04085951, 1.3593183, 0.66235703, -0.44271332, -0.02601465, 0.008626482, 0.0, 0.0]",0,10.238745212554932
"[-0.41775927, 1.1571492, -0.0049159825, 0.024152283, 0.0006119376, -0.0023346036, 0.0, 0.0]","[0.03903828, 1.4074637, 0.6384825, -0.09151342, -0.037931792, -0.05129519, 0.0, 0.0]",0,10.238745212554932
"[-0.41775927, 1.1571492, -0.0049159825, 0.024152283, 0.0006119376, -0.0023346036, 0.0, 0.0]","[-0.04094715, 1.4476497, -0.66614234, 0.20549223, 0.037762705, 0.03426036, 0.0, 0.0]",0,10.238745212554932
"[0.12972288, 0.78893155, -0.015083067, -0.005825723, -0.0036756666, -0.021546282, 0.0, 0.0]","[-0.0430048, 1.4373126, -0.70096266, 0.1299846, 0.04096273, 0.044534683, 0.0, 0.0]",2,11.067973136901855
"[0.12972288, 0.78893155, -0.015083067, -0.005825723, -0.0036756666, -0.021546282, 0.0, 0.0]","[-0.036725618, 1.4171604, -0.5977103, -0.020023344, 0.022100663, 0.0004178589, 0.0, 0.0]",2,11.067973136901855
"[0.18528633, 0.46875474, 0.03803425, -0.0271237, 0.008798506, 0.016846009, 0.0, 0.0]","[0.018400956, 1.4552037, 0.2855971, 0.26143596, -0.0020779716, 0.079218194, 0.0, 0.0]",0,10.317659616470337
"[0.18528633, 0.46875474, 0.03803425, -0.0271237, 0.008798506, 0.016846009, 0.0, 0.0]","[0.046708584, 1.4092278, 0.76492023, -0.078048296, -0.043474883, -0.06012728, 0.0, 0.0]",0,10.317659616470337
"[0.18528633, 0.46875474, 0.03803425, -0.0271237, 0.008798506, 0.016846009, 0.0, 0.0]","[0.038813017, 1.437856, 0.6419302, 0.1533397, -0.022448294, -0.015461223, 0.0, 0.0]",0,10.317659616470337
"[0.2177495, 0.8775015, 0.067232594, -0.008001284, 0.053088006, -0.005262835, 0.0, 0.0]","[-0.015037251, 1.339139, -0.2605441, -0.54460627, 0.016284386, 0.04663968, 0.0, 0.0]",0,12.458667755126953
"[0.2177495, 0.8775015, 0.067232594, -0.008001284, 0.053088006, -0.005262835, 0.0, 0.0]","[0.016239738, 1.35264, 0.2666946, -0.3820721, -0.021524917, -0.08140309, 0.0, 0.0]",0,12.458667755126953
"[0.2177495, 0.8775015, 0.067232594, -0.008001284, 0.053088006, -0.005262835, 0.0, 0.0]","[-0.00796814, 1.4137168, -0.13400552, -0.04595252, 0.00028175654, 0.0054455763, 0.0, 0.0]",0,12.458667755126953
"[0.2177495, 0.8775015, 0.067232594, -0.008001284, 0.053088006, -0.005262835, 0.0, 0.0]","[0.047057725, 1.3760192, 0.76674664, -0.3246325, -0.034485564, -0.020488061, 0.0, 0.0]",0,12.458667755126953
"[0.0056621553, 0.181547, -0.02686647, 0.027018432, -0.005463806, -0.018855393, 0.0, 0.0]","[0.027179051, 1.3641094, 0.46588165, -0.31514332, -0.019010482, -0.03852309, 0.0, 0.0]",0,10.953510761260986
"[0.0056621553, 0.181547, -0.02686647, 0.027018432, -0.005463806, -0.018855393, 0.0, 0.0]","[0.036762334, 1.3678674, 0.5952279, -0.3781377, -0.029428005, -0.019552793, 0.0, 0.0]",0,10.953510761260986
"[0.049805067, 0.065714486, -0.0005707451, 0.011431784, -0.07674475, 0.042851932, 0.0, 0.0]","[0.044619273, 1.4008155, 0.7262523, -0.14110449, -0.03274644, -0.016509326, 0.0, 0.0]",0,10.800827026367188
"[0.049805067, 0.065714486, -0.0005707451, 0.011431784, -0.07674475, 0.042851932, 0.0, 0.0]","[0.014954281, 1.3906211, 0.25889683, -0.12905483, -0.021931691, -0.08364444, 0.0, 0.0]",0,10.800827026367188
"[0.049805067, 0.065714486, -0.0005707451, 0.011431784, -0.07674475, 0.042851932, 0.0, 0.0]","[0.020004654, 1.4543487, 0.31495112, 0.26538834, -0.0123853665, 0.03158599, 0.0, 0.0]",0,10.800827026367188
"[0.049805067, 0.065714486, -0.0005707451, 0.011431784, -0.07674475, 0.042851932, 0.0, 0.0]","[0.015805244, 1.3420563, 0.2727235, -0.4588309, -0.012056766, -0.025797585, 0.0, 0.0]",0,10.800827026367188
